Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0zCGKGZB5aySnQQSHWRGIT,"có hẹn với thanh xuân","có hẹn với thanh xuân","MONSTAR;GREY D;VƯƠNG BÌNH",2021-07-18,218026,49,false,,2026-01-29T18:02:03Z,"v-pop,indie việt,hip hop việt nam","Yin Yang Media",0.613,0.5,10,-8.349,1,0.0277,0.547,0.000181,0.327,0.342,99.998,4
spotify:track:6GJi4nSZOiTOU2FhsgxWyH,"Bước Qua Nhau","Bước Qua Nhau","Vũ.",2021-11-11,257647,44,false,,2026-01-29T18:01:57Z,"v-pop,indie việt,lo-fi việt","WM Vietnam",0.541,0.339,1,-6.499,1,0.0268,0.742,0.000109,0.186,0.215,135.757,4
spotify:track:349DSaRRh7jUIDLR7vZWDH,"看得最遠的地方","第5季","Angela Chang",2009-09-25,247480,39,false,,2026-01-29T18:00:43Z,"mandopop,pop đài loan,c-pop","Linfair",0.623,0.654,1,-4.02,1,0.0309,0.743,0,0.106,0.383,111.935,4
spotify:track:4Ld5JqI3sbslDazBHJfzxs,"青鸟 - 四公 live","《乘风2023》 (四公 live)","Amber;Maria;刘惜君;谢欣;陳意涵;Gina Alice",2023-06-23,246363,12,false,,2026-01-29T17:59:40Z,"mandopop,cantopop,gufeng,c-pop,cổ điển,piano cổ điển","芒果TV",0.638,0.912,6,-4.59,0,0.231,0.185,0,0.316,0.56,151.958,4
spotify:track:0F5kLFFKjXqWRkDZwtkt97,"Senbonzakura","Yasouemaki","WagakkiBand",2015-09-02,268413,0,false,,2026-01-29T17:55:23Z,"j-rock,j-pop,folk metal,vocaloid","Avex Music Creative Inc.",0.573,0.974,9,-3.801,0,0.0988,0.0169,0.000433,0.178,0.677,152.981,4
spotify:track:2lQSWM1qk2mR8z7f2f1BSq,"Yume To Hazakura","Yume To Hazakura","Wotamin",2024-10-04,234557,52,false,,2026-01-29T17:51:14Z,"","Wotamin",0.509,0.547,1,-6.442,0,0.0273,0.811,0.0000125,0.174,0.728,166.892,4
spotify:track:7vS3Y0IKjde7Xg85LWIEdP,"Problem","My Everything (Deluxe)","Ariana Grande;Iggy Azalea",2014-08-22,193920,80,false,,2026-01-29T17:49:57Z,"pop","Universal Records",0.66,0.805,1,-5.352,0,0.153,0.0192,0.00000883,0.159,0.625,103.021,4
spotify:track:1gkWkTLmGUFiQszEuCOQy0,"现代爱情故事 - Live","声生不息港乐季 (第六期 Live)","林曉峰;刘惜君",2022-05-29,282975,36,false,,2026-01-29T17:45:24Z,"cantopop,mandopop,c-pop,gufeng","芒果TV",0.418,0.499,0,-7.025,1,0.0423,0.731,0,0.162,0.373,207.536,4
spotify:track:1IrKqwuSsrmGROKJ3HNxgs,"Cưới Nhau Đi (Yes I Do)","The Khang Show (EP6 Chúng Ta Là Gì Của Nhau)","Host Nguyên Khang;Tăng Phúc;Trần Ngọc Ánh",2023-07-07,261491,26,false,,2026-01-29T10:53:35Z,"v-pop,lo-fi việt,bolero việt nam,vinahouse","LOOPS Music",0.589,0.379,3,-9.082,1,0.0389,0.763,0.00000109,0.188,0.196,104.821,4
spotify:track:1d6biLIQuYxbgaea2AKMAT,"Khác Biệt To Lớn","Khác Biệt To Lớn","Trịnh Thăng Bình;Liz Kim Cương",2020-07-26,232187,47,false,,2026-01-29T10:45:12Z,"v-pop,vinahouse","T2B Media",0.77,0.454,11,-12.671,0,0.0671,0.749,0,0.283,0.48,95.034,4
spotify:track:6cCPGmWtxteyuqhDCYgfQX,"織風結 (手遊《陰陽師》繪世花鳥卷 角色日文主題曲)","繪世花鳥卷角色 日文主題曲 網易陰陽師手遊","網易陰陽師手遊;繪世花鳥卷",2021-08-27,296789,26,false,,2026-01-29T10:23:09Z,"gufeng","Music Bravo Co., Ltd.",0.502,0.279,0,-10.534,0,0.0298,0.919,0.000009,0.111,0.321,74.975,4
spotify:track:1xd9MeBfoKlLXlBtX39ki7,"夢的彼端 (手遊《陰陽師》五週年主題曲)","夢的彼端 (手遊《陰陽師》五週年主題曲)","網易陰陽師手遊;R!N/Gemie",2021-09-17,309067,15,false,,2026-01-29T10:21:59Z,"gufeng","Music Bravo Co., Ltd.",0.336,0.364,0,-7.185,1,0.0258,0.713,0,0.0775,0.271,86.483,4
spotify:track:1PdWDLJNk040dkuXoLLE2F,"ウィーアー!","ウィーアー! (TVアニメ『ONE PIECE』オープニングテーマ)","Hiroshi Kitadani",2024-10-20,241933,56,false,,2026-01-28T18:44:26Z,"anime","Nippon Columbia Co., Ltd./NIPPONOPHONE",0.455,0.905,10,-4.356,0,0.0902,0.057,0,0.0223,0.53,167.998,4
spotify:track:188vCXc4bAejLqGhpEVBGT,"Jiyuu no Tsubasa","Shingeki no Kiseki","Linked Horizon",2017-05-17,331946,61,false,,2026-01-28T06:31:17Z,"anime,j-pop","PONY CANYON INC.",0.373,0.972,7,-6.005,1,0.123,0.0619,0.0000331,0.379,0.0759,157.433,4
spotify:track:3hdbzikxtK3sY5MT5wAAan,"Utsukushiki Zankokuna Sekai (From ""Attack on Titan"")","Couleur","Yoko Hikasa",2014-09-03,293706,50,false,,2026-01-28T06:28:40Z,"anime","PONY CANYON INC.",0.403,0.759,2,-4.15,0,0.0488,0.374,0.0000912,0.125,0.195,169.943,4
spotify:track:47IJAEuqiu4r1dEoEExfMA,"空想メソロギヰ","PAX VESANIA","Yousei Teikoku",2013-03-27,243226,56,false,,2026-01-28T06:19:35Z,"visual kei,j-rock,anime","Lantis",0.494,0.954,1,-1.77,0,0.0794,0.00215,0,0.331,0.429,114.971,4
spotify:track:0zvN9oq95bIEQjvfcdeZlX,"Red Swan","Red Swan","YOSHIKI;HYDE",2018-10-03,263720,67,false,,2026-01-28T06:15:07Z,"anime,j-rock,visual kei","PONY CANYON INC.",0.275,0.782,10,-4.689,1,0.0467,0.0521,0.00000225,0.331,0.154,131.744,4
spotify:track:2X0NfUI3MQlpZrYIs913NW,"僕の戦争 (進撃の巨人)","僕の戦争 (進撃の巨人)","Fugasa;FUGAGOD",2021-04-06,275520,22,false,,2026-01-28T06:11:44Z,"anime","Fugasa",0.518,0.932,9,-7.439,1,0.0528,0.000456,0.0000039,0.166,0.63,143.971,4
spotify:track:2RRlSGydVNuEVn3xazufyd,"Boku no Sensou","Danchi Thesis","Shinsei Kamattechan",2025-01-15,280466,56,false,,2026-01-28T06:11:07Z,"anime","Perfect Music",0.473,0.936,2,-4.877,1,0.0704,0.00916,0.0422,0.31,0.416,144.014,4
spotify:track:2JFrbjQNJSBPeUz2Pn4ZaY,"季路","季路","Aimer",2021-01-11,352265,34,false,,2026-01-28T06:02:49Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.351,0.742,5,-4.09,0,0.0418,0.00594,0.0000154,0.161,0.333,147.928,4
spotify:track:6Mq4q5OIMO25vBsKpFdlnH,"朝が来る","朝が来る","Aimer",2022-01-10,294930,51,false,,2026-01-28T06:02:21Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.335,0.92,1,-4.086,1,0.0986,0.00118,0,0.354,0.246,83.117,4
spotify:track:2cErTn7DU75ZILisPP34TB,"残響散歌","Open α Door","Aimer",2023-07-26,184898,64,false,,2026-01-28T06:01:50Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.378,0.899,11,-4.594,1,0.0968,0.0181,0,0.158,0.454,170.88,4
spotify:track:3g0Dwgd36QRmPecFIoubg4,"Đại Minh Tinh","Đại Minh Tinh","Văn Mai Hương;Hứa Kim Tuyền",2023-09-26,247368,40,false,,2026-01-28T06:00:26Z,"v-pop,hip hop việt nam,vinahouse,indie việt","Yin Yang Media",0.573,0.609,2,-7.942,0,0.14,0.752,0.0169,0.101,0.2,113.56,4
spotify:track:23SUnSd024ACX7u1AUXsGc,"Mưa Tháng Sáu","Mưa Tháng Sáu","Văn Mai Hương;GREY D;Trung Quân",2023-05-24,257142,46,false,,2026-01-28T05:48:02Z,"v-pop,hip hop việt nam,vinahouse,indie việt","Yin Yang Media",0.619,0.427,2,-7.142,0,0.0563,0.801,0.00000188,0.368,0.284,139.757,4
spotify:track:3pncyVfDzI4m9oErJKLKIo,"Odoru Ponpokorin","Odoru Ponpokorin","Ado",2025-12-28,194530,67,false,,2026-01-28T04:35:49Z,"j-pop,anime,vocaloid,j-rock","Universal Music LLC",0.702,0.947,4,-2.688,1,0.0455,0.123,0,0.43,0.909,140.023,4
spotify:track:2wZdABuBWmMCjO7noA2LKp,"Bao Giờ Lấy Chồng","Bao Giờ Lấy Chồng","Bích Phương",2017-01-16,225191,49,false,,2026-01-27T20:08:07Z,"v-pop,hip hop việt nam,vinahouse,indie việt","MUNIZ MUSIC COMPANY LIMITED",0.786,0.749,1,-5.526,0,0.0378,0.553,0.000213,0.0926,0.792,113.01,4
spotify:track:74IgSbzOl9Ewosy5U2yFNx,"Đập Nàng Khọt","Đập Nàng Khọt","HÀ MYO;Thế Phương VBK",2022-03-26,285843,2,false,,2026-01-27T19:57:59Z,"v-pop","Yin Yang Media",0.713,0.627,1,-8.8,1,0.0399,0.122,0.000311,0.308,0.439,139.978,4
spotify:track:36yjw5F8HNxb77IQ2Os8Hu,"我ら､綾薙学園華桜会～NEXT STAGE～","☆3rd SHOW TIME 12☆ team辰己＆team星谷＆team2年生/「スタミュ」ミュージカルソングシリーズ","Yuta Hoshitani(CV:Natsuki Hanae);Akira Ugawa(CV:Yoshitsugu Matsuoka);Riku Ageha(CV:Nobunaga Shimazaki);So Hachiya(CV: Kengo Takanashi);Ren Kitahara (CV:Yuichiro Umehara);Koki Nanjo (CV:Shunsuke Takeuchi)",2019-09-18,263906,18,false,,2026-01-27T19:50:19Z,"anime","NBCUniversal Entertainment",0.44,0.873,8,-3.255,1,0.0489,0.00145,0,0.0785,0.509,72.936,4
spotify:track:6HvVjiA4okTSu0iH5QFQUq,"我ら､綾薙学園華桜会～アンシエントVer.～","☆2nd SHOW TIME 2☆ アンシエント&team柊/「スタミュ」ミュージカルソングシリーズ","Ancient",2017-04-12,255173,21,false,,2026-01-27T19:50:06Z,"black metal,metal","NBCUniversal Entertainment",0.335,0.881,7,-5.184,0,0.0773,0.221,0,0.104,0.379,144.102,4
spotify:track:4Lv4EhGuBfG9RN3RNDZu9k,"我ら､綾薙学園華桜会～NextーGeneration～","☆3rd SHOW TIME 1☆ 星谷悠太＆華桜会/｢スタミュ｣ミュージカルソングシリーズ","華桜会",2019-07-03,265013,16,false,,2026-01-27T19:49:57Z,"anime","NBCUniversal Entertainment",0.508,0.94,7,-2.78,0,0.0757,0.0317,0,0.254,0.494,146.045,4
spotify:track:10VuSw48iPN2UK2xX9Y6P0,"青花瓷","我很忙","Jay Chou",2007-11-02,239346,65,false,,2026-01-27T19:43:31Z,"mandopop,c-pop,pop đài loan,gufeng,cantopop,r&b trung quốc","Universal Music Taiwan (JVR)",0.69,0.497,2,-7.826,1,0.0243,0.227,0,0.106,0.575,107.997,4
spotify:track:7hzVxbVA6Y5t9YDzpSgdRS,"Chạy Về Khóc Với Anh","Chạy Về Khóc Với Anh","ERIK",2022-01-26,223658,51,false,,2026-01-27T19:42:53Z,"v-pop,vinahouse,indie việt","Hi Entertainment",0.624,0.567,9,-5.232,1,0.0289,0.48,0,0.179,0.386,102.054,4
spotify:track:7Kif3dWdwNEfwxVASbhLIr,"Nhớ Lắm","Câu Chuyện Dâu Tây","Khổng Tú Quỳnh",2018-07-16,223529,20,false,,2026-01-27T19:38:08Z,"v-pop,vinahouse","Yin Yang Media",0.751,0.737,8,-5.209,1,0.0321,0.566,0,0.0541,0.731,115.049,4
spotify:track:1cuPda0HY0k6sdNs72gcfr,"Người Đứng Sau Hạnh Phúc - Lofi Mix","Người Đứng Sau Hạnh Phúc (Lofi Mix)","Phạm Đồng Diệu Ly",2025-05-26,236855,9,false,,2026-01-27T19:33:07Z,"v-pop","Extensive Music",0.671,0.364,1,-12.26,0,0.0447,0.819,0,0.103,0.141,95.048,4
spotify:track:5slfXBSwLUc1r49wfKu6rJ,"Bonjour Vietnam","Bonjour Vietnam","Thuỳ Dung",2021-07-19,250853,24,false,,2026-01-27T19:28:58Z,"v-pop","Yin Yang Media",0.717,0.631,10,-6.841,0,0.0445,0.42,0.000161,0.145,0.55,94.116,4
spotify:track:4AfKOoifAYNfHWFmy9N4s0,"Xinh Tươi Việt Nam - Remix","Xinh Tươi Việt Nam","Mây Trắng",2024-07-26,246480,14,false,,2026-01-27T19:27:01Z,"v-pop,vinahouse","M2W - Music To The World",0.662,0.598,6,-5.409,1,0.0264,0.823,0,0.109,0.47,107.964,4
spotify:track:1IUHVcjgkMpwDJLD8kKhnX,"Mắt Nai Cha Cha Cha","Mắt Nai Cha Cha Cha (Single)","Hồng Ngọc",2015-01-01,277929,28,false,,2026-01-27T19:20:03Z,"v-pop,bolero việt nam","Hãng Phim Trẻ",0.841,0.953,9,-6.56,1,0.0997,0.109,0,0.138,0.963,138.905,4
spotify:track:6oGJTPUbqa3VdN7B87OrZy,"Vào Đời","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 2","Thanh Ngọc",2023-11-04,96000,11,false,,2026-01-27T19:19:58Z,"v-pop","Universal Music Indochina Distributed Labels",0.678,0.85,11,-4.612,0,0.0606,0.0744,0.00000123,0.0945,0.556,145.004,4
spotify:track:5jg4h0UPyBK9FD5QjiuDUH,"crossing field -English ver.-","シルシ","LiSA",2014-12-10,248600,35,false,,2026-01-27T18:58:01Z,"anime,j-pop,j-rock","Aniplex Inc.",0.418,0.971,5,-2.459,1,0.278,0.0661,0,0.292,0.423,179.159,4
spotify:track:5PZtRK5COeGkCT8BPpShze,"Chạm Khẽ Tim Anh Một Chút Thôi","Chạm Khẽ Tim Anh Một Chút Thôi","Noo Phước Thịnh",2017-10-17,346180,54,false,,2026-01-27T18:37:57Z,"v-pop","Noo Phuoc Thinh",0.599,0.479,4,-5.635,0,0.0332,0.832,0,0.111,0.387,135.849,4
spotify:track:1aw1KeS9sT1mKPzs2hfqCz,"Nếu Anh Đi","Tâm 9","Mỹ Tâm",2017-12-06,251893,46,false,,2026-01-27T18:37:30Z,"v-pop,bolero việt nam,indie việt","MT Entertainment",0.339,0.407,6,-6.152,0,0.029,0.521,0,0.0755,0.213,160.005,4
spotify:track:0pQm5AbAaVy9XrOLf7rgSF,"スターマーカー","スターマーカー","KANA-BOON",2020-02-01,213433,49,false,,2026-01-27T18:29:56Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.498,0.846,4,-3.196,1,0.0419,0.019,0,0.302,0.764,133.955,4
spotify:track:5aHfGUxRec6c41luxkDqhX,"ピースサイン - Peace Sign","BOOTLEG","Kenshi Yonezu",2017-11-01,238533,2,false,,2026-01-27T18:26:29Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.593,0.935,10,-3.853,0,0.0684,0.00221,0,0.315,0.618,100.003,4
spotify:track:3zQGFO31x6LEuRpCPNjBGQ,"だから、ひとりじゃない","Juice","Little Glee Monster",2018-01-17,231400,44,false,,2026-01-27T18:23:25Z,"j-pop,anime","Sony Music Labels Inc.",0.508,0.904,8,-3.655,1,0.104,0.0641,0,0.0852,0.549,89.765,4
spotify:track:2spKNLGFUsscxyHaNS932n,"シルシ","Shirushi","LiSA",2014-12-10,287053,0,false,,2026-01-27T18:22:19Z,"anime,j-pop,j-rock","Aniplex Inc.",0.562,0.774,8,-3.853,1,0.0539,0.494,0,0.0947,0.516,146.013,4
spotify:track:5ivhfpfnoHhD8rUI2t3aJG,"IGNITE","D'AZUR","Eir Aoi",2015-06-24,244173,58,false,,2026-01-27T18:21:21Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.414,0.972,9,-2.41,0,0.258,0.00721,0,0.3,0.395,170.957,4
spotify:track:1OvEX9vVeP0AlkQd3T0hHX,"ユメセカイ","Sunny Side Story","Haruka Tomatsu",2013-01-16,288506,47,false,,2026-01-27T18:10:36Z,"anime,j-pop","MusicRay'n Inc.",0.526,0.676,3,-4.464,1,0.0253,0.467,0,0.0744,0.499,162.07,4
spotify:track:38V08pHESW17gjuCPLyDrj,"Startear","Candy Lips","Luna Haruna",2015-03-25,302813,46,false,,2026-01-27T18:10:24Z,"anime,j-pop","Sony Music Labels Inc.",0.525,0.917,4,-3.197,1,0.0608,0.017,0.00000133,0.181,0.496,134.01,4
spotify:track:6QiOpd1Bx43oEd8s6IL6Lf,"Vũ Trụ Có Anh (feat. Pháo)","Vũ Trụ Có Anh (feat. Pháo)","Phương Mỹ Chi;DTAP;Pháo",2023-04-26,222079,44,false,,2026-01-27T18:09:28Z,"v-pop,bolero việt nam,vinahouse,hip hop việt nam","PHUONG MY CHI",0.809,0.868,9,-3.975,0,0.0964,0.375,0.00000105,0.433,0.734,117.062,4
spotify:track:2ZA6mXcfbYhO5mKNmMKt73,"CHOPSTICKS (一把筷子) - Live","亚洲新声 第10期 (Live)","Phương Mỹ Chi",2025-07-27,267106,27,false,,2026-01-27T18:09:11Z,"v-pop,bolero việt nam","韶愔音乐娱乐（北京）有限公司",0.544,0.514,4,-7.59,1,0.0393,0.567,0,0.111,0.316,123.167,4
spotify:track:6tOTyB9etWQTFCiGVZwh1s,"ユラレル（动摇） - Live","亚洲新声 第9期 (Live)","みゆな",2025-07-18,224149,9,false,,2026-01-27T18:09:01Z,"anime,j-pop,j-rock","韶愔音乐娱乐（北京）有限公司",0.501,0.594,4,-6.077,0,0.0467,0.333,0,0.114,0.146,133.541,4
spotify:track:1Su1KO5yor0JYJlgLsxO4x,"Túy Âm (醉音) + 麓海为王 - Live","亚洲新声 第8期 (Live)","可楼;Phương Mỹ Chi",2025-07-11,259762,39,false,,2026-01-27T18:08:54Z,"v-pop,bolero việt nam","韶愔音乐娱乐（北京）有限公司",0.532,0.685,2,-5.367,0,0.0407,0.264,0,0.107,0.534,89.898,4
spotify:track:6HdcNDPiUVZhL7NkP4tYoG,"Rasa sayang sayang (爱的感觉) - Live","亚洲新声 第7期 (Live)","Amsyar Leee",2025-07-04,214662,9,false,,2026-01-27T18:08:48Z,"tiếng malaysia,pop tiếng malaysia,pop malaysia,rap malaysia","韶愔音乐娱乐（北京）有限公司",0.404,0.6,9,-7.053,0,0.0742,0.427,0,0.342,0.418,99.946,4
spotify:track:34DakOQrdDhzACUej9qvzK,"ガムシャラ (不顾一切) - Live","亚洲新声 第3期 (Live)","みゆな",2025-06-06,196053,8,false,,2026-01-27T18:08:14Z,"anime,j-pop,j-rock","韶愔音乐娱乐（北京）有限公司",0.34,0.768,5,-4.906,0,0.101,0.053,0,0.185,0.553,184.991,4
spotify:track:1CpK48oOTC0YCPKI041JzP,"Buôn Dur Kmăn","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 1","H'Hen Niê",2023-10-28,116306,8,false,,2026-01-27T18:07:28Z,"v-pop","Universal Music Indochina Distributed Labels",0.872,0.9,4,-4.528,1,0.0773,0.618,0.0000393,0.303,0.753,125.03,4
spotify:track:2YJTrKGHP88Pj6hn6zyWM6,"Em Gái Mưa","Em Gái Mưa","Charmy Pham",2020-01-01,323623,50,false,,2026-01-27T17:58:07Z,"v-pop,vinahouse","Zing MP3",0.502,0.45,7,-5.88,1,0.0315,0.897,0,0.353,0.476,147.65,4
spotify:track:2c0QMztYu6PCfFrGLqHXIV,"Răng Khôn (feat. RIN9)","Răng Khôn (feat. Rin9)","Phí Phương Anh;RIN9",2021-04-22,231585,49,false,,2026-01-27T17:55:53Z,"v-pop,lo-fi việt","Yin Yang Media",0.547,0.54,7,-5.746,1,0.0391,0.781,0,0.152,0.356,82.053,4
spotify:track:6fdnun1i8F2yU2bnIYWmDi,"Mình Cùng Nhau Đóng Băng","Có Tất Cả Nhưng Thiếu Anh","Nguyen Huong Ly",2021-09-01,275063,28,false,,2026-01-27T17:49:47Z,"v-pop,lo-fi việt","SOXO 2021162",0.636,0.265,1,-10.24,1,0.0298,0.945,0.000186,0.122,0.33,94.03,4
spotify:track:1DVYafsLmcQySKkJnY4RCs,"Phép Màu - Đàn Cá Gỗ Original Soundtrack","Phép Màu (Đàn Cá Gỗ Original Soundtrack)","MAYDAYs;Minh Tốc & Lam",2025-02-21,266666,67,false,,2026-01-27T17:48:40Z,"v-pop,indie việt","Universal Music Indochina Distributed Labels",0.492,0.508,7,-6.907,1,0.0355,0.128,0,0.254,0.249,143.857,4
spotify:track:5H9HTMvMIQyJrJ2oIrQNaQ,"Nhớ về Hà Nội","ĐOẢN KHÚC THU HÀ NỘI","Hồng Nhung",1905-06-19,320546,24,false,,2026-01-27T17:37:57Z,"v-pop,bolero việt nam","Double U",0.303,0.176,11,-17.549,1,0.0399,0.667,0.0000335,0.0966,0.0394,174.18,3
spotify:track:4joutwAIEWHmbkvbCXdLl6,"Có phải em mùa thu Hà Nội","Chiều phủ Tây Hồ","Hồng Nhung",1997-01-01,349266,23,false,,2026-01-27T17:37:38Z,"v-pop,bolero việt nam","Mưa Hồng Productions",0.524,0.28,4,-12.101,1,0.0288,0.399,0,0.352,0.196,98.804,3
spotify:track:79wGSosJVd0rCq0WVODaph,"Way Back Home - Japanese Ver.","Way Back Home (Japanese Ver.)","SHAUN",2023-10-06,214453,49,false,,2026-01-27T17:28:27Z,"k-pop","285",0.769,0.677,10,-4.703,1,0.0334,0.603,0.00000178,0.087,0.571,99.981,4
spotify:track:4XJNiS7xxJLANtR2JLzE2P,"Mình Yêu Nhau Nhé Em","Mình Yêu Nhau Nhé Em","Nhạc sĩ Hoàng Hưng",2021-09-24,324034,1,false,,2026-01-27T17:28:01Z,"","3342746 Records DK",0.512,0.302,10,-12.893,1,0.0404,0.82,0,0.103,0.381,136.107,4
spotify:track:1HYzRuWjmS9LXCkdVHi25K,"Stay With Me","Guardian (Original Television Soundtrack), Pt. 1","CHANYEOL;Punch",2016-12-03,192441,70,false,,2026-01-27T17:27:52Z,"k-pop,nhạc phim,k-ballad","Genie Music Corporation, Stone Music Entertainment",0.558,0.526,0,-4.686,0,0.033,0.431,0,0.126,0.202,124.709,4
spotify:track:1uRB9bYGCSvLSsF4e65UYj,"아로하","Cool Best","COOL",2004-04-19,265379,45,false,,2026-01-27T17:27:40Z,"k-ballad","Cool",0.529,0.754,3,-4.209,1,0.0551,0.516,0,0.197,0.538,202.018,4
spotify:track:3NxuezMdSLgt4OwHzBoUhL,"Way Back Home","Take","SHAUN",2018-06-27,214136,67,false,,2026-01-27T17:27:33Z,"k-pop","DCTOM",0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,4
spotify:track:1ZrADntHAYV84R2y1Op3Eg,"Bùa Yêu","Dramatic","Bích Phương",2018-11-21,241649,46,false,,2026-01-27T17:26:06Z,"v-pop,hip hop việt nam,vinahouse,indie việt","Viettel",0.774,0.578,5,-6.227,0,0.0306,0.552,0.000434,0.0985,0.397,110.018,3
spotify:track:03OsFs8Qcyzl3cCOcrMALw,"竈門炭治郎のうた -OST ver.-","「鬼滅の刃」竈門炭治郎 立志編 オリジナルサウンドトラック","椎名豪;中川奈美",2021-05-26,330426,59,false,,2026-01-27T17:13:06Z,"anime","Aniplex Inc.",0.448,0.4,5,-5.927,1,0.0307,0.649,0.000045,0.0897,0.226,75.979,4
spotify:track:5fi0Z2Bj9kRTziW7RCl4yi,"Vào Đời","Vào Đời","Quang Vinh",2003,255895,13,false,,2026-01-27T17:11:53Z,"v-pop","Universal Music Indochina Distributed Labels",0.931,0.814,0,-7.036,0,0.169,0.256,0.0000552,0.0453,0.97,140.154,4
spotify:track:0tPBIwb0p5mozyF6GZVTUG,"Như Ngày Hôm Qua","m-tp M-TP","Sơn Tùng M-TP",2017-04-01,222981,54,false,,2026-01-27T16:54:36Z,"v-pop,vinahouse,hip hop việt nam","Universal Music Indochina Distributed Labels",0.809,0.612,2,-7.904,1,0.0279,0.169,0.00000255,0.0784,0.752,109.99,4
spotify:track:3YXGSpMR27cthwFJfwd5DY,"炎","LANDER","LiSA",2022-11-16,277003,57,false,,2026-01-27T16:46:13Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.476,0.689,2,-4.5,1,0.0328,0.1,0,0.268,0.284,152.029,4
spotify:track:4BvuZVf9KyBN3QiPfeI9hw,"crossing field","LANDSPACE","LiSA",2013-10-30,248946,68,false,,2026-01-27T16:46:09Z,"anime,j-pop,j-rock","Aniplex Inc.",0.45,0.983,5,-2.246,1,0.282,0.0186,0,0.265,0.314,179.041,4
spotify:track:6ZxPofP51IZY0GOepgf0xQ,"紅蓮華","LEO-NiNE","LiSA",2018,237580,66,false,,2026-01-27T16:46:04Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.54,0.978,4,-2.847,0,0.138,0.00408,0.000124,0.0477,0.329,135.002,4
spotify:track:66ErxW9s4GqxGf7BykNOjr,"Mình Yêu Nhau Đi","Có Khi Nào Rời Xa","Bích Phương",2015-01-01,232362,42,false,,2026-01-27T16:32:28Z,"v-pop,hip hop việt nam,vinahouse,indie việt","MUNIZ MUSIC COMPANY LIMITED",0.677,0.58,2,-6.646,1,0.0302,0.831,0,0.446,0.443,103.988,4
spotify:track:3B8BsHqwDa0mYDq2uSo0DJ,"Mãi Mãi Bên Nhau","Mãi Mãi Bên Nhau","Noo Phước Thịnh",2014-10-21,268437,47,false,,2026-01-27T16:32:07Z,"v-pop","Sony Music Entertainment",0.582,0.764,7,-5.044,1,0.066,0.375,0,0.163,0.356,151.942,4
spotify:track:0bgJPIvefuRnEU4MNJuJSA,"Em Đồng Ý (I Do)","Em Đồng Ý (I Do)","Đức Phúc;911",2023-02-09,203125,45,false,,2026-01-27T16:31:50Z,"v-pop,indie việt,vinahouse","Duc Phuc",0.602,0.656,11,-5.021,1,0.0262,0.462,0,0.0936,0.202,96.05,4
spotify:track:5Msoarj5hk9LguTtiIyqug,"Ngày Đầu Tiên","Ngày Đầu Tiên","Đức Phúc",2022-02-11,208939,53,false,,2026-01-27T16:31:47Z,"v-pop,indie việt,vinahouse","Duc Phuc",0.691,0.564,0,-4.606,1,0.0266,0.774,0,0.144,0.356,110.043,4
spotify:track:5YouPnnFSfNJPXgrWZ0P8C,"Hơn Cả Yêu","Hơn Cả Yêu","Đức Phúc",2022-05-05,256176,50,false,,2026-01-27T16:31:46Z,"v-pop,indie việt,vinahouse","Nam Viet Media",0.653,0.479,7,-5.779,1,0.0287,0.382,0,0.0917,0.423,127.917,4
spotify:track:5LIX5eaWrIodYg4njrkcRU,"Mashup: Thư Pháp, Tiếng Việt, Máu Đỏ Da Vàng, Tôi Yêu","Mashup: Thư Pháp, Tiếng Việt, Máu Đỏ Da Vàng, Tôi Yêu","Mlee;Hồng Nhung;Lệ Quyên;Diệp Lâm Anh;Phương Vy;Diệu Nhi;H'Hen Niê",2024-02-03,370048,23,false,,2026-01-27T16:29:44Z,"v-pop,bolero việt nam,bolero,indie việt","Universal Music Indochina Distributed Labels",0.586,0.756,0,-7.727,1,0.0485,0.0488,0,0.292,0.213,144.984,4
spotify:track:6sKKO1AUYHCfwcjdEYJDlh,"Mashup: Lý Ngựa Ô & Ngựa Ô Thương Nhớ","Mashup: Lý Ngựa Ô & Ngựa Ô Thương Nhớ","Mlee;Hồng Nhung;Lệ Quyên;Diệu Nhi;H'Hen Niê",2024-01-27,285945,19,false,,2026-01-27T16:29:42Z,"v-pop,bolero việt nam,bolero,indie việt","Universal Music Indochina Distributed Labels",0.74,0.688,6,-7.788,0,0.0754,0.401,0.000023,0.115,0.282,139.972,4
